description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                20th Century Fox presents this family comedy following a star hockey player's (Dwayne Johnson) temporary transformation into a full-fledged tooth fairy as penalty for discouraging a young fan. Director Michael Lembeck (The Santa Clause 2 and 3) helms the family comedy, based on a screenplay by veteran comedic writers Lowell Ganz and Babaloo Mandel, with additional writing provided by Joshua Sternin and Jeffrey Ventimilia. Ashley Judd and Julie Andrews co-star in the Blumhouse and Mayhem Pictures production. ~ Jeremy Wheeler, Rovi
            ","PG (for mild language, some rude humor and sports action)
                    ",Michael Lembeck,NA,NA,Lowell Ganz,Babaloo Mandel,Joshua Sternin,Jeffrey Ventimilia,"Jan 22, 2010
                        ","May 4, 2010
                        ","
                            101 minutes
                        ","
                        20th Century Fox
                    ","
                Dwayne Johnson
            ","
                Ashley Judd
            ","
                Stephen Merchant
            ","
                Ryan Sheckler
            ","
                Seth MacFarlane
            ","
                Julie Andrews
            ",The Tooth Fairy,NA,"Dwayne Johnson brings the full force of his charm (and his appropriately pale chompers) to the title role, but flat direction and a committee-written script render The Tooth Fairy unacceptably dull.","
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",18,114,41,183,140634,4.01,4.27,34,3.02,4888,6990,64663,https://www.rottentomatoes.com/m/1202110-tooth_fairy
"
                Wolfgang Petersen adapted Michael Ende's children's story for this charming fantasy film that spawned several sequels. Bastian (Barret Oliver) is dealing with his mother's recent death. His father (Gerald McRaney) is an imperious sort who continually lambastes Bastian for daydreaming and falling behind in school. On top of his father's badgering, he has to contend with a bunch of school bullies waiting for him in the schoolyard. One day he decides to play hooky and walks into a strange bookstore, where in the attic, he discovers a book called ""The Neverending Story"". As Bastian reads the book, he's enveloped in the unfolding tale. A sickly child-like empress (Tami Stronach) from a land called Fantasia is concerned about who will take over the land if she dies. She decides it is best for Fantasia if she remains alive, so she dispatches a young warrior named Atreju (Noah Hathaway) to find a cure for the empress's malady. It turns out the land is consumed with a plague called The Nothing, generated by blighted dreams and hopeless fantasies. As Atreju continues onward to search for a cure for The Nothing, he encounters an assortment of strange creatures. Bastian is so consumed with the tale that he finds himself catapulted into the land of Fantasia himself. Atreju realizes that the only way to save the land from its blight is with the help of this strange earth boy, Bastian. ~ Paul Brenner, Rovi
            ","PG (violence)
                    ",Wolfgang Petersen,NA,NA,Herman Weigel,Wolfgang Petersen,NA,NA,"Jul 20, 1984
                        ","Sep 3, 2001
                        ","
                            94 minutes
                        ","
                        Warner Home Video
                    ","
                Noah Hathaway
            ","
                Barret Oliver
            ","
                Tami Stronach
            ","
                Gerald McRaney
            ","
                Moses Gunn
            ","
                Patricia Hayes
            ",The Neverending Story,NA,"A magical journey about the power of a young boy's imagination to save a dying fantasy land, The NeverEnding Story remains a much-loved kids adventure.","
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",80,40,81,374,136378,6.89,7.5,5,4,23791,5404,23843,https://www.rottentomatoes.com/m/the_neverending_story_1984
"
                One day Goreng wakes up with his future colleague Trimagasi in the 33rd level of a prison style place, crossed by a hole where a platform descends with meal remains left from the tenants from higher levels. Trimagasi knows the rules that govern this mysterious place: two people per level and an unknown number of them. If you go upwards you survive... but think too much and you will descend again. If you are in the bottom where the food barely arrives, you cannot trust anyone except your guts.
            ","NR
                    ",Galder Gaztelu-Urrutia,NA,NA,David Desola,Pedro Rivero,NA,NA,"Mar 20, 2020
                        ","
                            90 minutes
                        ",NA,"
                        Netflix
                    ","
                Ivan Massagu
            ","
                Antonia San Juan
            ","
                Zorion Eguileor
            ","
                Emilio Buale
            ","
                Alexandra Masangkay
            ",NA,The Platform (El Hoyo),NA,"While it may feel muddled at times, The Platform is an inventive and captivating dystopian thriller.","
                        
                        Horror, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",82,78,71,936,134042,7.22,7.18,10,3.55,666,270,192,https://www.rottentomatoes.com/m/the_platform
"
                A struggling mother receives some much-needed assistance tending to the family farm and raising a group of spirited children while her military husband is fighting overseas in this sequel to the whimsical 2005 fantasy comedy Nanny McPhee. Mrs. Isabel Green (Maggie Gyllenhaal) lives in a scenic valley with her two sons and one daughter. They each understand the importance of working together as a family, and things are going remarkably smoothly for the rural quartet until a pair of spoiled cousins arrives for an extended stay, effectively turning the quaint little farm into a virtual zoo. As the situation quickly gets out of hand, Nanny McPhee (Emma Thompson) suddenly appears on Isabel's doorstep claiming that she can bring a much-needed sense of order to the out-of-control household. In time the mysterious helper does just that, using powerful magic to teach her young charges the importance of getting along, and gradually winning their trust in the process. But when the piglets escape from their sty, the contentious kids must work together to recover the family farm's most valued assets, or risk losing everything their father worked so hard to build before he went off to fight in the war. Rhys Ifans and Maggie Smith co-star. ~ Jason Buchanan, Rovi
            ","PG (for rude humor, some language and mild thematic elements)
                    ",Susanna White,NA,NA,Emma Thompson,NA,NA,NA,"Aug 20, 2010
                        ","Dec 14, 2010
                        ","
                            109 minutes
                        ","
                        Universal Studios
                    ","
                Emma Thompson
            ","
                Maggie Gyllenhaal
            ","
                Rhys Ifans
            ","
                Maggie Smith
            ","
                Asa Butterfield
            ","
                Ralph Fiennes
            ","
                                Nanny McPhee Returns
                            ",2010,"Emma Thompson's second labor of love with the Nanny McPhee character actually improves on the first, delivering charming family fare with an excellent cast.","
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",76,119,55,51,141523,6.58,6.3,37,3.4,2778,2274,16158,https://www.rottentomatoes.com/m/nanny_mcphee_returns
"
                Critters 2: The Main Course is the sequel to the highly enjoyable horror comedy Critters. The people of the Kansas town first menaced by the little, furry creatures find that they are not yet safe as they are again assaulted when the creatures reproduce. Charlie (Don Opper) is joined by Lee (Roxanne Kernohan) as all join forces to save the town. The special effects, particularly the """"critters"" are again, superb, but the direction by Mick Garris is less self-assured than in the original feature. While still enjoyable, Critters 2 is not nearly as much fun as the original, but still well worth a view.
            ","PG-13 (adult situations/language, nudity, violence)
                    ",Mick Garris,Mick Harris,NA,David Twohy,Mick Garris,NA,NA,"Apr 29, 1988
                        ","Aug 5, 2003
                        ","
                            93 minutes
                        ","
                        Sony Pictures Home Entertainment
                    ","
                Scott Grimes
            ","
                Liane Alexandra Curtis
            ","
                Don Keith Opper
            ","
                Barry Corbin
            ","
                Tom Hodges
            ","
                Sam Anderson
            ","
                                Critters 2: The Main Course
                            ",1988,No consensus yet.,"
                        
                        Comedy, 
                        
                        Horror, 
                        
                        Science Fiction & Fantasy
                        
                    ",27,11,36,19,134026,4.25,2.5,1,2.97,346,606,1016,https://www.rottentomatoes.com/m/critters_2_the_main_course
"
                Kids on a family vacation must fight off an attack by knee-high alien invaders with world-destroying ambitions. At the same time, the youngsters work hard to keep their parents in the dark about the battle upstairs. It all starts as a meteor shower rockets across the dark galaxy. Four glowing pods sparkle and crackle while hiding behind the meteor show. A mysterious force makes the meteor shower turn a hard right towards a bright blue ball in the distance - planet Earth.
            ","PG (for action violence, some suggestive humor and language)
                    ",John Schultz,NA,NA,Mark Burton,Adam F. Goldberg,NA,NA,"Jul 31, 2009
                        ","Nov 3, 2009
                        ","
                            86 minutes
                        ","
                        20th Century Fox
                    ","
                Carter Jenkins
            ","
                Austin Butler
            ","
                Ashley Tisdale
            ","
                Ashley Boettcher
            ","
                Henry Young
            ","
                Regan Young
            ","
                                Aliens in the Attic
                            ",2009,Inoffensive and kid-friendly this mundane family comedy is light on imagination.,"
                        
                        Action & Adventure, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",32,74,43,461,141568,4.56,3.86,21,3.1,2602,3421,115258,https://www.rottentomatoes.com/m/aliens_in_the_attic
"
                Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on--something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun. But Zak and Francesca soon find out they are not alone in ""Hypertime.""
            ","PG (for action violence and mild language)
                    ",Jonathan Frakes,NA,NA,David N. Weiss,Rob Hedden,David Weiss,J. David Stem,"Mar 29, 2002
                        ","Aug 13, 2002
                        ","
                            94 minutes
                        ","
                        Paramount Pictures
                    ","
                Jesse Bradford
            ","
                French Stewart
            ","
                Paula Garcs
            ","
                Michael Biehn
            ","
                Robin Thomas
            ","
                Garikayi Mutambirwa
            ",Clockstoppers,NA,"A pleasant diversion for the young teens, but a waste of time for anyone older.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",29,85,30,58,141114,4.75,4.42,22,2.72,510,1191,3592,https://www.rottentomatoes.com/m/clockstoppers
"
                The evil leaders of Planet Spaceball, having foolishly squandered their precious atmosphere, devise a secret plan to take every breath of air away from their peace-loving neighbour, Planet Druidia. They send the evil Dark Helmet to kidnap Princess Vespa on the day of her wedding, in the hope of holding Druidia to ransom. But the princess skips town and joins forces with a mercenary named Lone Starr and his sidekick, Barf.
            ","PG
                    ",Mel Brooks,NA,NA,Mel Brooks,Thomas Meehan,RONNY GRAHAM,NA,"Jun 24, 1987
                        ","May 2, 2000
                        ","
                            96 minutes
                        ","
                        MGM
                    ","
                Mel Brooks
            ","
                Rick Moranis
            ","
                Daphne Zuniga
            ","
                Bill Pullman
            ","
                John Candy
            ","
                Joan Rivers
            ","
                                Spaceballs
                            ",1987,"There's fine spoofery and amusing characters in Spaceballs, though it's a far cry from Mel Brooks' peak era.","
                        
                        Comedy, 
                        
                        Science Fiction & Fantasy, 
                        
                        Special Interest
                        
                    ",57,40,83,435,134927,6.39,6.58,8,4.05,33261,6921,25818,https://www.rottentomatoes.com/m/spaceballs
"
                Before man makes it to Mars, he must conquer the Arctic. Passage to Mars is the incredible true story of six men who embark on a treacherous, 2,000-mile journey across the forbidding tundra of the Northwest Passage-an alien voyage on planet Earth designed to prepare NASA astronauts for an eventual mission to Mars. But as an expedition that was supposed to take weeks stretches into a two-year odyssey, the crew must overcome seemingly insurmountable challenges and life-threatening conditions if they hope to realize their dreams of someday reaching the Red Planet. This breathtaking adventure features narration by Zachary Quinto and special guest voice appearances by Buzz Aldrin and Academy Award (R) nominee Charlotte Rampling.
            ","NR
                    ",Jean-Christophe Jeauffre,NA,NA,Jean-Christophe Jeauffre,Pascal Lee,NA,NA,"Sep 30, 2016
                        ","Jan 24, 2017
                        ","
                            94 minutes
                        ","
                        Jules Verne Adventures
                    ","
                Zachary Quinto
            ","
                Charlotte Rampling
            ","
                Buzz Aldrin
            ","
                Pascal Lee
            ","
                Jean-Christophe Jeauffre
            ","
                John Schutt
            ",Passage to Mars,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Science Fiction & Fantasy
                        
                    ",29,7,85,490,137317,3.35,1.7,5,4.07,247,44,155,https://www.rottentomatoes.com/m/passage_to_mars
"
                Margaret Atwood's vision of a fundamentalist Christian dystopia is grimly fascinating, but much less trenchant than it might have been. It takes place in a future where pollution has rendered 99 per cent of the women in the U.S. infertile. The country is ruled by a fundamentalist Christian dictatorship, which has sequestered all fertile women to serve as breeders for sufficiently wealthy families. Made slightly after the heyday of the Christian right, the film clearly intended to do for that movement what Orwell did for Communism in 1984 -- to envision the consequences of its ideology. But, the film's imagination is limited, and concentrating as much as it does on the mandated child-bearing relationship of Robert Duvall, Natasha Richardson, and Faye Dunaway, it seems less a satire of a madly conservative theocracy than the more banal story of a maid trying to avoid her boss' advances. Schlondorff does little to enhance the film's apocalyptic intentions, shooting and framing much of it like a gothic romance gone awry. Duvall and Dunaway are as effective as they can be within the ritualized framework of their characters, but Richardon is strangely pallid as an ostensible rebel. Elizabeth McGovern has the best of it as a free-spirited ""gender traitor"" or gay woman, and her few scenes come as a welcome relief.
            ","R (adult situations/language, nudity, violence)
                    ",Volker Schlndorff,NA,NA,Volker Schlndorff,Harold Pinter,NA,NA,"Mar 9, 1990
                        ","Dec 11, 2001
                        ","
                            109 minutes
                        ","
                        HBO Video
                    ","
                Natasha Richardson
            ","
                Robert Duvall
            ","
                Faye Dunaway
            ","
                Aidan Quinn
            ","
                Elizabeth McGovern
            ","
                Victoria Tennant
            ",The Handmaid's Tale,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",28,18,43,5,132524,4.79,3.93,3,3.04,226,293,781,https://www.rottentomatoes.com/m/handmaids_tale
"
                After creating an international sensation with the visually dazzling and intellectually challenging sci-fi blockbuster The Matrix, the Wachowski brothers returned with the first of two projected sequels that pick up where the first film left off. Neo (Keanu Reeves) and Trinity (Carrie-Anne Moss) have been summoned by Morpheus (Laurence Fishburne) to join him on a voyage to Zion, the last outpost of free human beings on Earth. Neo and Trinity's work together has been complicated by the fact the two are involved in a serious romantic relationship. Upon their arrival in Zion, Morpheus locks horns with rival Commander Lock (Harry J. Lennix) and encounters his old flame Niobe (Jada Pinkett Smith). Meanwhile, Agent Smith (Hugo Weaving) has returned with some surprises for Neo, most notably the ability to replicate himself as many times as he pleases. Neo makes his way to The Oracle (Gloria Foster), who informs him that if he wishes to save humankind, he must unlock ""The Source,"" which means having to release The Key Maker (Randall Duk Kim) from the clutches of Merovingian (Lambert Wilson). While Merovingian refuses to cooperate, his wife, Persephone (Monica Bellucci), angry at her husband's dalliances with other women, offers to help, but only in exchange for a taste of Neo's affections. With The Keymaker in tow, Neo, Trinity, and Morpheus are chased by Merovingian's henchmen: a pair of deadly albino twins (Neil Rayment and Adrian Rayment). Filmed primarily in Australia and California (the extended chase scene was shot on a stretch of highway build specifically for the production outside of San Francisco), The Matrix Reloaded was produced in tandem with the third film in the series, The Matrix Revolutions. ~ Mark Deming, Rovi
            ","R (for sci-fi violence and some sexuality)
                    ",Lana Wachowski,Lilly Wachowski,NA,Lilly Wachowski,Lana Wachowski,NA,NA,"May 7, 2003
                        ","Oct 14, 2003
                        ","
                            138 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Keanu Reeves
            ","
                Laurence Fishburne
            ","
                Carrie-Anne Moss
            ","
                Hugo Weaving
            ","
                Monica Bellucci
            ","
                Gloria Foster
            ","
                                The Matrix Reloaded
                            ",2003,"Though its heady themes are a departure from its predecessor, The Matrix Reloaded is a worthy sequel packed with popcorn-friendly thrills.","
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",73,245,72,942,141462,6.81,6.2,50,3.74,46769,18180,49860,https://www.rottentomatoes.com/m/matrix_reloaded
"
                High school best friends and science prodigies C.J. and Sebastian spend every spare minute working on their latest homemade invention: backpacks that enable time travel. But when C.J.'s older brother Calvin dies after an encounter with police officers, the young duo decide to put their unfinished tech to use in a desperate bid to save Calvin. From director Stefon Bristol and producer Spike Lee comes See You Yesterday, a sci-fi adventure grounded in familial love, cultural divides and the universal urge to change the wrongs of the past.
            ","NR
                    ",Stefon Bristol,NA,NA,Stefon Bristol,Fredrica Bailey,NA,NA,"May 17, 2019
                        ","
                            80 minutes
                        ",NA,"
                        Netflix
                    ","
                Eden Duncan-Smith
            ","
                Dant Crichlow
            ","
                Marsha Stephanie Blake
            ","
                Brian 'Stro' Bradley
            ","
                Johnathan Nieves
            ","
                Wavyy Jonez
            ",See You Yesterday,NA,See You Yesterday marries a novel sci-fi premise with urgent social relevance and forges something excitedly new from the union -- providing an impressive showcase for star Eden Duncan-Smith and debut writer-director Stefon Bristol.,"
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Science Fiction & Fantasy
                        
                    ",95,38,34,192,138462,7.34,7.62,8,2.48,65,127,196,https://www.rottentomatoes.com/m/see_you_yesterday
"
                Christopher Lloyd, Kelly Ripa, Nicollette Sheridan, and Tim Curry lend their voices to director Ben Stassen's (Haunted Castle and Encounter in the Third Dimension) animatedchildren's fantasy about three preteen flies who hitch a ride into space on the Apollo 11 moon mission. The year is 1969, and Americans all across the country are buzzing about the first manned mission to the moon. Even the insects aren't immune to the excitement, as evidenced by the enthusiasm of adolescent flies Nat (voice of Trevor Gagnon), IQ (voice of Philip Daniel Bolden), and Scooter (voice of David Gore). Over the years, Nat's grandpa (voice of Lloyd) has often recalled the time he hitched a ride on Amelia Earhart's airplane during the famed aviator's cross-Atlantic flight, and now Nat's dreams of recreating that feat on a much larger scale are finally set to come true. But while the three young flies only believe that they'll be gone for a few minutes, the fact is that they'll be drifting through space for almost an entire week. Just as they're about to sneak aboard the ship, the flies are spotted by a keen-eyed NASA ground control official and stored in a test tube for future study. Later in the flight, when the ship's engine malfunctions, the only ones capable of fixing the problem are the three tiny stowaways. But their mission isn't accomplished just yet, because grandpa's old flame Nadia (voice of Sheridan) has just arrived from Russia to warn him that a tiny fly-spy named Yegor (voice of Curry) has been assigned the task of traveling to Cape Canaveral and sabotaging the computer flight plans. Should Nat, IQ, and Scooter fail to act in time, Yegor's mission could spell disaster not only for the three thrill-seeking flies, but the entire U.S. space program. ~ Jason Buchanan, Rovi
            ","G
                    ",Ben Stassen,NA,NA,Domonic Paris,Dominic Paris,NA,NA,"Aug 15, 2008
                        ","Dec 2, 2008
                        ","
                            84 minutes
                        ","
                        Summit Entertainment
                    ","
                Trevor Gagnon
            ","
                Philip Daniel Bolden
            ","
                David Gore
            ","
                Christopher Lloyd
            ","
                Kelly Ripa
            ","
                Nicollette Sheridan
            ","
                                Fly Me to the Moon
                            ",2008,"Flatly animated and indifferently scripted, Fly Me To the Moon offers little for audiences not comprised of very young children.","
                        
                        Animation, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",20,84,24,6,137309,3.95,4.21,31,2.48,210,647,1014,https://www.rottentomatoes.com/m/fly_me_to_the_moon
"
                The Pied Piper eschews the romanticism of Robert Browning's poem and returns to the grim Grimm Brothers source. Pop singer Donovan plays the 14th century piper hired by a duplicitous burgomaster (Donald Pleasence) to rid the town of Hamelin of its rats. The piper does what he's asked, but is denied the payment promised him; in revenge, he leads all of Hamelin's children out of town, never to be seen again. Though the story is a familiar one, this 1972 Pied Piper is not a kiddie movie. Director Jacques Demy's depiction of the 14th century as a muddy, backward, superstitious, disease-ridden, vermin-infested era transforms this fable into a squalid tale of revenge (incidentally, all those repulsive rodents are real). Donovan is matched by a remarkably restrained Jack Wild as the crippled boy, and John Hurt also co-stars.
            ","G
                    ",Jacques Demy,NA,NA,Jacques Demy,Mark Peploe,Andrew Birkin,NA,"May 25, 1972
                        ","Jul 22, 2008
                        ","
                            90 minutes
                        ","
                        Paramount Pictures
                    ","
                Donovan Leitch
            ","
                Donald Pleasence
            ","
                Jack Wild
            ","
                John Hurt
            ","
                Michael Hordern
            ","
                Roy Kinnear
            ",The Pied Piper,NA,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy
                        
                    ",50,8,20,80,132589,6.26,7.5,2,2.8,3,12,20,https://www.rottentomatoes.com/m/pied_piper
"
                Adolescent wizard-in-training Harry Potter returns to Hogwarts for another year of schooling and learns more about the dark past of the boy who grew up to become Lord Voldemort in this, the sixth installment of the film series that originated from the writings of author J.K. Rowling. There was a time when Hogwarts was thought of as a safe haven, but thanks to Voldemort's tightening grip on both the Muggle and wizarding worlds, that simply isn't the case anymore. Suspecting that the castle may even harbor an outright threat, Harry finds his investigation into the matter sidelined by Dumbledore's attempts to prepare him for the monumental battle looming ever closer on the horizon. In order to discover the key to Voldemort's defenses, Dumbledore enlists the aid of resourceful yet unsuspecting bon vivant Professor Horace Slughorn, who may have a clue as to their enemy's Achilles' heel. Meanwhile, teenage hormones cause the students at Hogwarts to lose focus on their true mission. As Harry and Dean Thomas clash for the affections of the lovely Ginny, Romilda Vane attempts to woo Ron away from Lavender Brown with some particularly tasty chocolates. Even Hermione isn't immune from the love bug, though she tries her hardest to suppress her growing jealousy and keep her emotions bottled up. But there is one student who remains completely aloof from the romance blossoming all around, and he intends to leave a dark impression on his classmates. With tragedy looming ever closer, it begins to appear as if peace will prove elusive in Hogwarts for some time to come. ~ Jason Buchanan, Rovi
            ","PG (for scary images, some violence, language and mild sensuality)
                    ",David Yates (II),NA,NA,Steve Kloves,NA,NA,NA,"Jul 15, 2009
                        ","Dec 8, 2009
                        ","
                            154 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Daniel Radcliffe
            ","
                Emma Watson
            ","
                Rupert Grint
            ","
                Tom Felton
            ","
                Helena Bonham Carter
            ","
                Jim Broadbent
            ","
                                Harry Potter and the Half-Blood Prince
                            ",2009,"Dark, thrilling, and occasionally quite funny, Harry Potter and the Half-Blood Prince is also visually stunning and emotionally satisfying.","
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",83,277,78,1,141700,7.12,6.83,63,3.9,90092,25837,653979,https://www.rottentomatoes.com/m/harry_potter_and_the_half_blood_prince
"
                A nuclear weapon has been stolen by the most powerful gang in Paris' treacherous, walled-in ghetto, and it's up to a determined cop and a vigilante criminal in search of his sister to infiltrate the sector, save the girl, and get the bomb out of the bad guys' hands in an action-packed tale produced by Luc Besson and directed by cinematographer Pierre Morel. The year is 2010, and a massive wall has been erected to keep the violence of the Paris ghetto confined to District B13. Within these walls, gangs rules the streets and law enforcement is powerless. This time the gangs have gone too far, though, and when the authorities realize that a nuclear weapon has been smuggled into the district, specially trained policeman and martial artist Damien is assigned the task of retrieving the weapon of mass destruction before Paris goes up in flames. He's not going to be able to do it on his own, though, and when Damien learns that breakaway bad guy Leto's sister has been abducted by the very same gang, the pair soon forges a tentative partnership that merges the power of law enforcement with the anything-goes attitude of the criminal element. ~ Jason Buchanan, Rovi
            ","R (for strong violence, some drug content and language)
                    ",Pierre Morel,NA,NA,Bibi Naceri,Luc Besson,NA,NA,"Jun 2, 2006
                        ","Sep 5, 2006
                        ","
                            81 minutes
                        ","
                        Magnolia Pictures
                    ","
                Cyril Raffaelli
            ","
                David Belle
            ","
                Tony D'Amario
            ","
                Bibi Naceri
            ","
                Dany Verissimo-Petit
            ","
                Franois Chattot
            ","
                                District B13 (Banlieue 13)
                            ",2006,"A nonstop thrill ride, District B13's dizzying action sequences more than make up for any expository flaws.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Science Fiction & Fantasy
                        
                    ",80,115,78,76,139766,6.94,6.6,34,3.82,6499,1880,8582,https://www.rottentomatoes.com/m/district_b13
"
                One of the better versions of the Dickens classic features Reginald Owen as Scrooge, real-life relatives Gene, Kathleen and June Lockhart as the Cratchit family, and Terence Kilburn as Tiny Tim.
            ","G (nothing objectionable)
                    ",Edwin L. Marin,NA,NA,Hugo Butler,NA,NA,NA,"Dec 16, 1938
                        ","Nov 8, 2005
                        ","
                            99 minutes
                        ","
                        MGM
                    ","
                Reginald Owen
            ","
                Gene Lockhart
            ","
                Kathleen Lockhart
            ","
                Leo G Carroll
            ","
                Terry Kilburn
            ","
                Barry MacKay
            ","
                                A Christmas Carol
                            ",1938,No consensus yet.,"
                        
                        Classics, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",100,13,74,56,134063,7.33,0,0,3.82,473,166,3671,https://www.rottentomatoes.com/m/1004125-christmas_carol
"
                Ralph Bakshi's coupling of animated cartoons with live action comes across as little more than a ham-handed attempt at re-creating Who Framed Roger Rabbit? When a cartoonist (Gabriel Byrne) is accidentally pulled into his animated world, he finds himself being seduced by one of his sexy characters named Holli Would (Kim Basinger). It seems that Miss Would desires to be human, and there's only one way to attain that status. A detective (Brad Pitt) tries to stop the proceedings.
            ","PG-13 (for language and sensuality)
                    ",Ralph Bakshi,NA,NA,Michael Grais,Mark Victor,Larry Gross,NA,"Jul 10, 1992
                        ","Nov 11, 2003
                        ","
                            102 minutes
                        ","
                        Paramount Home Video
                    ","
                Kim Basinger
            ","
                Gabriel Byrne
            ","
                Brad Pitt
            ","
                Michele Abrams
            ","
                Deirdre O'Connell
            ","
                Carrie Hamilton
            ","
                                Cool World
                            ",1992,"Cool World throws a small handful of visual sparks, but they aren't enough to distract from the screenplay's thin characters and scattered plot.","
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Science Fiction & Fantasy
                        
                    ",6,48,31,54,134033,3.17,3.29,11,2.66,987,2205,4320,https://www.rottentomatoes.com/m/1040378-cool_world
"
                A handful of America's least likely icons set out to reclaim the nation in the wake of a nuclear apocalypse in this ambitious independent satire from filmmakers Kevin Wheatley and Jonny Gillette. In the year 2075, America's major cities are wiped out by nuclear warfare, and the nation's survivors go underground to wait out the fallout. In 2097, the brave souls who are still around return to the surface to establish the New America, led by Tex Kennedy (Kevin Wheatley), the last survivor of the old nation's greatest political dynasty. Accompanied by his android bodyguards Yul (Chandler Parker) and Quincy (Paul Whitty), Tex sets out from what once was California to form an alliance with Benny Remington (Bill English), who was named king of America during America's two decades underground. Benny was crowned by his uncle, famous car salesman and radio commentator Clark Remington (Daniel Baldwin); however, Clark's deranged son, Vincent (Lea Coco), believes that America's throne is rightfully his, and won't let Benny have it without a fight. As Vincent and his right-hand man, Marcellus (Ted Schneider), search for Benny and Tex, the leaders head to Florida to take on Yorick (Alex Reznik), who has established a powerful fortress called ""the Threshold of Hell,"" a violent domain populated by an army of brainwashed minions. Along the way, they encounter a number of strange and fascinating characters, including friendly cannibal girls, monstrous snakes, distant relatives of Fidel Castro, and perhaps the Devil himself. The Beach Party at the Threshold of Hell: The History of New America, Part One received its world premiere at the 2006 Los Angeles Film Festival.
            ","R (for violence and language)
                    ",Jonny Gillette,Kevin Wheatley,NA,Kevin Wheatley,NA,NA,NA,"Jun 23, 2006
                        ","Jul 15, 2008
                        ","
                            89 minutes
                        ","
                        National Lampoon Inc.
                    ","
                Richard Riehle
            ","
                Kevin Wheatley
            ","
                Bill English
            ","
                Chandler Adrian Parker
            ","
                Jonathan L. Davidson
            ","
                Ted Schneider
            ","
                                National Lampoon Presents The Beach Party at the Threshold of Hell
                            ",2006,No consensus yet.,"
                        
                        Comedy, 
                        
                        Mystery & Suspense, 
                        
                        Science Fiction & Fantasy
                        
                    ",67,6,45,541,141787,5.3,2.5,2,2.72,23,28,65,https://www.rottentomatoes.com/m/national_lampoon_presents_the_beach_party_at_the_threshold_of_hell
