description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Japanese filmmaker Takeshi Kitano directs, writes, and acts in this gangster comedy about the Yakuza, the notorious criminal organization of Japan. Masahiko Ono portrays the hapless Masaki, a local baseball player and gas-station attendant who runs afoul of some local gangsters. Masaki goes to Okinawa to buy a gun so he can stand up for himself. In Okinawa, he meets Uehara (Kitano), a tough, hardened gangster who is in serious debt to the mob. Along with some friends, they go to Tokyo to confront the Yakuza. As in many of his acting roles, Kitano is credited in the cast as Beat Takeshi. ~ Jonathan E. Laxamana, Rovi
            ","NR
                    ",Takeshi Kitano,NA,NA,Takeshi Kitano,NA,NA,NA,"Jan 1, 1990
                        ","Dec 14, 1999
                        ","
                            96 minutes
                        ","
                        Swift Distribution
                    ","
                Hisashi Igawa
            ","
                Johnny Okura
            ","
                Takeshi Kitano
            ","
                Takahito Iguchi
            ","
                Jennifer Baer
            ","
                Naotaka Hanai
            ",3-4x juugatsu (Boiling Point),NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",94,17,63,2,132179.0,7,8.12,6,3.51,261,154,231,https://www.rottentomatoes.com/m/3_4x_juugatsu
"
                F.W. Murnau's German silent classic The Last Laugh (Der Letze Mann) stars Emil Jannings as the doorman of a posh Berlin hotel. Fiercely proud of his job, Jannings comports himself like a general in his resplendent costume, and is treated like royalty by his friends and neighbors. The hotel's insensitive new manager, noting that Jannings seems winded after carrying several heavy pieces of luggage for a patron, decides that the old man is no longer up to his job. The manager demotes Jannings to men's washroom attendant, and the effect is disastrous on the man's prestige and self-esteem. Logically, the film should end on a note of tragedy, but Murnau (either because he was ordered to by the producers or because he just felt like it) adds a near-surrealistic coda, wherein Jannings, having suddenly inherited a fortune, returns to the hotel in triumph. The Last Laugh was a bold experiment for its time: a film told entirely visually, with no subtitles save for the semi-satirical explanation of the climax. In a sense, Karl Freund's camera is as much a ""character"" as anyone else, commenting upon Jannings' rise and fall via then-revolutionary camera angles, jarring movements and grotesque lens distortions. Many historians credit The Last Laugh as the vanguard of the ""German invasion"" of Hollywood during the mid- to late-1920s. ~ Hal Erickson, Rovi
            ","PG
                    ",F.W. Murnau,NA,NA,Carl Mayer,NA,NA,NA,"Jan 5, 1925
                        ","Nov 11, 2003
                        ","
                            77 minutes
                        ","
                        U. F. A.
                    ","
                Emil Jannings
            ","
                Maly Delschaft
            ","
                Kurt Hiller
            ","
                Emilie Kurz
            ","
                Max Hiller
            ","
                Hans Unterkirchen
            ","
                                The Last Laugh (Der Letzte Mann)
                            ",1925,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",100,27,88,4,133061.0,9.05,9.17,3,4.21,687,95,551,https://www.rottentomatoes.com/m/the_last_laugh
"
                TRESPASS AGAINST US is set across three generations of the Cutler family who live as outlaws in their own anarchic corner of Britain's richest countryside. Chad Cutler (Michael Fassbender) is heir apparent to his bruising criminal father, Colby (Brendan Gleeson) and has been groomed to spend his life hunting, thieving and tormenting the police. But with his own son, Tyson (Georgie Smith) coming of age, Chad soon finds himself locked in a battle with his father for the future of his young family. When Colby learns of Chad's dreams for another life he sets out to tie his son and grandson into the archaic order that has bound the Cutler family for generations. He engineers a spectacular piece of criminal business involving a heist, a high-speed car chase and a manhunt, which leaves Chad bruised and bloodied and with his very freedom at stake. With the law cracking down and his father tightening his grip, Chad is forced into increasingly desperate measures. Featuring incredible performances - and an astonishing score by The Chemical Brothers - TRESPASS AGAINST US is at once an exhilarating crime thriller and a profoundly moving story about love and family.
            ","R (for pervasive language, some disturbing behavior and brief graphic nudity)
                    ",Adam Smith,NA,NA,Alastair Siddons,NA,NA,NA,"Jan 20, 2017
                        ","Mar 7, 2017
                        ","
                            99 minutes
                        ","
                        A24 and DIRECTV
                    ","
                Michael Fassbender
            ","
                Brendan Gleeson
            ","
                Lyndsey Marshal
            ","
                Rory Kinnear
            ","
                Sean Harris
            ","
                Killian Scott
            ",Trespass Against Us,NA,"Trespass Against Us benefits from Michael Fassbender and Brendan Gleeson's typically strong performances, even when they aren't quite enough to balance the story's narrative drift and awkward tonal shifts.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",57,69,26,1,136031.0,5.68,5.1,18,2.69,82,239,652,https://www.rottentomatoes.com/m/trespass_against_us_2017
"
                Filmed in two weeks on a budget of 7,000 dollars, El Mariachi was one of the singular pleasures of the 1993-1994 movie season. Kind-spirited guitarist El Mariachi (Carlos M. Gallardo) simply wants to wander through life as his father and grandfather did, with a song in his heart and a smile on his lips. He wanders into a small mob-run town, guitar case in hand. It so happens that the local criminal element is awaiting the arrival of vicious hit man Azul (Reinol Martinez), who is well known for carrying his weapons in...a guitar case. Just when you think you've got a lock on what's going to happen next, director Robert Rodriguez throws us for a loop, unexpectedly alternating whimsical comedy with graphic violence. Rodriguez later retooled the plot of El Mariachi for his far more expensive (and far less satisfying) Antonio Banderas vehicle Desperado (1995). ~ Hal Erickson, Rovi
            ","R
                    ",Robert Rodriguez,NA,NA,Robert Rodriguez,Carlos Gallardo,NA,NA,"Feb 26, 1993
                        ","Aug 26, 2003
                        ","
                            97 minutes
                        ","
                        Sony Pictures Home Entertainment
                    ","
                Carlos Gallardo
            ","
                Consuelo Gmez
            ","
                Reinol Martinez
            ","
                Peter Marquardt
            ","
                Jamie de Hoyos
            ","
                Ramiro Gmez
            ",El Mariachi,NA,"Made on a shoestring budget, El Mariachi's story is not new. However, the movie has so much energy that it's thoroughly enjoyable.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",93,28,76,54,135909.0,7.03,7.58,7,3.77,5600,1786,7924,https://www.rottentomatoes.com/m/el_mariachi
"
                Norwegian director Bent Hamer follows up his quirky and critically acclaimed Kitchen Stories with a heartbreakingly humorous look at the life of depressive writer Hank Chinaski -- the fictional counterpart of real-life author Charles Bukowski. Adapted from Bukowski's 1975 novel of the same name, Hamer's film follows the perpetually unemployed, alcohol-swilling Chinaski (Matt Dillon) as he drifts through the city streets in search of a job that won't come between him and his first love, writing. Consistently rejected by the only publishing house he respects but driven to continue by the knowledge that he could do better than the authors they continually publish, Chinaski soon begins sleeping with fellow barfly Jan (Lili Taylor), a kindred spirit he meets while drowning his sorrows at a local watering hole. When Hank eventually gets abandoned by the only woman with whom he is able to relate, a brief fling with gold-digging floozy Laura (Marisa Tomei) finds him once again falling into a morose state of perpetual drunkenness and unemployment. ~ Jason Buchanan, Rovi
            ","R (for language and sexual content)
                    ",Brent Hamer,Bent Hamer,NA,Bent Hamer,Jim Stark,NA,NA,"Aug 18, 2006
                        ","Dec 26, 2006
                        ","
                            94 minutes
                        ","
                        IFC Films
                    ","
                Matt Dillon
            ","
                Lili Taylor
            ","
                Marisa Tomei
            ","
                Fisher Stevens
            ","
                Didier Flamand
            ","
                Adrienne Shelly
            ",Factotum,NA,Matt Dillon's performance is the highlight of this somewhat slow but fascinating portrayal of Charles Bukowski's alter-ego.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",75,118,62,19,136715.0,6.8,6.64,36,3.44,1101,686,2955,https://www.rottentomatoes.com/m/factotum
"
                Gloria is a ""woman of a certain age"" but still feels young. Though lonely, she makes the best of her situation and fills her nights seeking love at social dance clubs for single adults. Her fragile happiness changes the day she meets Rodolfo. Their intense passion, to which Gloria gives her all, leaves her vacillating between hope and despair -- until she uncovers a new strength and realizes that, in her golden years, she can shine brighter than ever. GLORIA is Chile's official entry for Best Foreign Language Film at the 86th Academy Awards (R), and stars Paulina Garca in a tour de force performance that captured the Silver Bear Best Actress Award at this year's Berlin Film Festival. (c) Roadside
            ","R (for sexual content, some graphic nudity, drug use and language)
                    ",Sebastin Lelio,Sebastin Lelio,NA,Gonzalo Maza,Sebastin Lelio,Sebastin Lelio,Gustavo Maza,"Jan 24, 2014
                        ","Apr 28, 2014
                        ","
                            108 minutes
                        ","
                        Roadside Attractions
                    ","
                Paulina Garca
            ","
                Sergio Hernndez
            ","
                Diego Fontecilla
            ","
                Fabiola Zamora
            ","
                Alejandro Goic
            ","
                Marcial Tagle
            ",Gloria,NA,"Marvelously directed by Sebastian Lelio and beautifully led by a powerful performance from Paulina Garcia, Gloria takes an honest, sweetly poignant look at a type of character that's all too often neglected in Hollywood.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",99,128,64,10,133934.0,7.95,8.41,39,3.49,951,523,7752,https://www.rottentomatoes.com/m/gloria_2012
"
                Following up on the success of Prem Sanyas and Shiraz, director Franz Osten and star Himansu Rai team up again to spin this melodramatic romantic epic. Ranjit (Charu Roy) and the nefarious Sohan (Rai) are kings with a passion for gambling and the same woman -- Sunita (Seeta Devi). One day Ranjit bets it all in a crooked game of craps and loses it all -- his crown and his love -- and is forced to become Ranjit's slave. Eventually Sohan's evil deeds are uncovered and he is herded off a cliff by an indignant mob, led by Ranjit. Sunita and Ranjit are reunited, capping their bliss with a big passionate kiss. ~ Jonathan Crow, Rovi
            ","NR
                    ",Franz Osten,NA,NA,W.A. Burton & Max Jungk,NA,NA,NA,"Jan 4, 1930
                        ","Jul 15, 2008
                        ","
                            75 minutes
                        ","
                        Hollywood Pictures Inc.
                    ","
                Seeta Devi
            ","
                Himansu Rai
            ","
                Charu Roy
            ","
                Modhu Bose
            ","
                Sarada Gupta
            ","
                London Symphony Orchestra
            ",A Throw of Dice,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Drama
                        
                    ",100,8,48,293,132110.0,7.42,7.54,4,3.29,15,16,25,https://www.rottentomatoes.com/m/throw_of_the_dice
"
                While vacationing in Switzerland, Britons Leslie Banks and Edna Best befriend jovial Frenchman Pierre Fresnay. Not long afterward, Fresnay is murdered. He whispers a secret in Banks' ear before expiring. This is witnessed by several sinister foreign agents, who kidnap Banks' daughter to keep him from revealing what he knows.
            ","PG
                    ",Alfred Hitchcock,NA,NA,A.R. Rawlinson,Emlyn Williams,D.B. Wyndham-Lewis,Edwin Greenwood,"Apr 15, 1935
                        ","Jan 21, 2003
                        ","
                            75 minutes
                        ","
                        Gaumont
                    ","
                Leslie Banks
            ","
                Edna Best
            ","
                Peter Lorre
            ","
                Frank Vosper
            ","
                Hugh Wakefield
            ","
                Nova Pilbeam
            ",The Man Who Knew Too Much,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Mystery & Suspense
                        
                    ",88,34,68,8,132636.0,7.76,7.67,5,3.57,1045,502,1542,https://www.rottentomatoes.com/m/the_man_who_knew_too_much
"
                This is the story of 12 jurors discussing a verdict to pass on an 18-year-old Chechen boy--whether he is guilty of the first-degree murder of his step-father, an officer of the Russian army. The film thinks aloud about today's life, about the need to hear the next of kin and help that person before its too late. The action of the picture unveils in one room--a gym adjusted for jury deliberations.
            ","PG-13 (for violent images, disturbing content, thematic material, brief sexual and drug references, and smoking)
                    ",Nikita Mikhalkov,NA,NA,Nikita Mikhalkov,Vladimir Moiseenko,Alexander Novostky,Aleksandr Novototskiy,"Sep 7, 2007
                        ","Jul 14, 2009
                        ","
                            180 minutes
                        ","
                        Sony Pictures Classics
                    ","
                Sergey Makovetskiy
            ","
                Sergey Garmash
            ","
                Alexei Petrenko
            ","
                Yuriy Stoyanov
            ","
                Yury Stoyanov
            ","
                Sergei Gazarov
            ","
                                12
                            ",2007,"Loosely based on 1957's 12 Angry Men, Nikita Mikhalkov's superbly acted 12 is clever and gripping like its predecessor, but with a distinctly Russian feel.","
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",76,59,84,47,141413.0,6.85,6.88,24,4.06,856,168,10373,https://www.rottentomatoes.com/m/twelve
"
                A group of Jewish Holocaust survivors attempt to restart their lives after Europe's liberation from Nazi occupation in director Michel Deville's 2002 ensemble drama Almost Peaceful. Husband and wife couple Albert (Simon Abkaryan) and Lea (Zabou Breitman) attempt to rebuild their tailoring business in central Paris, starting with the hiring of staff for their company. All of their new employees have been scarred -- in varying degrees -- by their experiences during the war. Charles (Denis Podalydes) lost his entire family to the death camps, while Maurice (Stanislas Merhar) seems to be unable to sustain long-term relationships and -- as a result -- frequents whorehouses for companionship. While all of them initially refuse to discuss their experiences during the war, they all also eventually realize that the only way to truly move forward with the rest of their lives is to come to terms with their pasts.
            ","NR
                    ",Michel Deville,NA,NA,Rosalinde Deville,Michel Deville,NA,NA,"May 1, 2004
                        ","Mar 29, 2005
                        ","
                            94 minutes
                        ","
                        Empire Pictures
                    ","
                Simon Abkarian
            ","
                Lubna Azabal
            ","
                Zabou Breitman
            ","
                Clotilde Courau
            ","
                Stanislas Merhar
            ","
                Vincent Elbaz
            ","
                                Almost Peaceful
                            ",2004,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",73,30,68,737,133003.0,6.64,6.77,16,3.71,13,6,55,https://www.rottentomatoes.com/m/1136026-almost_peaceful
"
                Jalaluddin Akbar was a lover of Hindustan and his son Salim loved a frightened little palace main, Anarkali. In this tussle, the destiny of Hindustan trembled and the future of the country was imperiled.
            ","G
                    ",K. Asif,NA,NA,K. Asif,Aman,NA,NA,"Apr 1, 2005
                        ","Sep 27, 2005
                        ","
                            173 minutes
                        ","
                        UTV Communications
                    ","
                Durga Khote
            ","
                Murad
            ","
                Jalal Agha
            ","
                Dilip Kumar
            ","
                Madhubala
            ","
                Prithviraj Kapoor
            ",Mughal-E-Azam,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",91,11,90,1,132032.0,7.92,7.17,6,4.47,221,24,85,https://www.rottentomatoes.com/m/mughal_e_azam
"
                Four brilliant people have to use their smarts to save their own lives in this unconventional thriller. Galois (Alejo Sauras) is a celebrated young mathematician who has become something of a celebrity after solving a notoriously difficult theoretical equation. Galois is invited to attend a special meeting with three celebrated colleagues by the wealthy and enigmatic Fermat (Federico Luppi), and when he arrives, he's introduced to Hilbert (Lluis Homar), Pascual (Santi Millan) and Oliva (Elena Ballesteros), all of whom are using pseudonyms assigned to them by Fermat. Not long after the four have sat down at a table, Fermat steps out after receiving an emergency phone call, and shortly afterward the mathematicians receive an electronic message with a logic problem they're asked to solve. They soon discover that the stakes for a wrong answer are higher than they imagined; the four walls of the room are attached to powerful hydraulic presses, and if they can't give the correct answers in time the room will begin to close in, crushing the four inside. As Galois, Hilbert, Pascaul and Olivia try to answer the equations in time, they struggle to figure out who Fermat is and why he's brought them together. La Habitacion de Fermat (aka Fermat's Room) was the first feature film from the writing/directing team of Luis Piedrahita and Rodrigo Sopena.
            ","NR
                    ",Rodrigo Sopea,Luis Piedrahita,NA,Luis Piedrahita,Rodrigo Sopea,NA,NA,"Apr 17, 2009
                        ","Sep 29, 2009
                        ","
                            90 minutes
                        ","
                        Notro Films
                    ","
                Alejo Sauras
            ","
                Santi Milln
            ","
                Federico Luppi
            ","
                Lluis Homar
            ","
                Elena Ballesteros
            ","
                Helena Carrin
            ","
                                La Habitacin de Fermat (Fermat's Room)
                            ",2009,This stylish yet disappointingly predictable Spanish thriller is never as exciting or ingenious as it hopes to be.,"
                        
                        Art House & International, 
                        
                        Mystery & Suspense
                        
                    ",70,27,53,2,132609.0,6.16,5.04,9,3.32,365,331,270,https://www.rottentomatoes.com/m/fermats_room
"
                A long-unavailable underground hit that anticipated The Hunger Games novels by eight years, veteran director Fukasaku's epically violent, still-controversial and deeply influential genre masterpiece takes place in a dystopian alternate universe. In the near future, the economy has collapsed, unemployment has soared and juvenile crime has exploded. Fearful of its nation's youth, the Japanese government passes The BR Law: Each year, a 9th grade class is sent to a remote island where they will be locked into exploding neck collars, given a random weapon, and forced to hunt and kill each other until there is only one survivor left. Battle Royale follows one such class, with an ice-cold performance from Takeski Kitano as the group's teacher. -- (C) Anchor Bay
            ","NR
                    ",Kinji Fukasaku,NA,NA,Kenta Fukasaku,NA,NA,NA,"Jan 1, 2000
                        ","Mar 20, 2012
                        ","
                            114 minutes
                        ","
                        Anchor Bay Entertainment
                    ","
                Aki Maeda
            ","
                Ai Iwamura
            ","
                Chiaki Kuriyama
            ","
                Tatsuya Fujiwara
            ","
                Taro Yamamoto
            ","
                Kou Shibasaki
            ","
                                Battle Royale
                            ",2000,"Battle Royale is a controversial and violent parable of adolescence, heightening teenage melodrama with life-or-death stakes.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",87,47,89,86,134052.0,7.54,7.62,10,4.19,21835,2804,10709,https://www.rottentomatoes.com/m/battle_royale
"
                A couple is terrorized by a gang who is hunting their son.
            ","NR
                    ",Paul Andrew Williams,NA,NA,Paul Andrew Williams,NA,NA,NA,"Jan 29, 2013
                        ","
                            77 minutes
                        ",NA,"
                        Steel Mill Pictures
                    ","
                Jennie Jacques
            ","
                Jurmayn Hunter
            ","
                Jennie Jaques
            ","
                Rachael Blake
            ","
                Sonny Muslim
            ","
                Ashley Chin
            ",Cherry Tree Lane,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Documentary, 
                        
                        Drama, 
                        
                        Horror
                        
                    ",61,28,25,657,132581.0,5.83,6.23,15,2.51,82,239,104,https://www.rottentomatoes.com/m/cherry_tree_lane
"
                A multi-millionaire wants to know how much his money can really buy in this drama from Danish filmmaker Susanne Bier. Though born and raised in Denmark, Jacob Peterson (Mads Mikkelsen) has made a life for himself in India, where he runs an orphanage for homeless children. While Jacob cares little for money, raising funds is part of the responsibilities of his position, and when he learns that Jrgan (Rolf Lassgrd), a wealthy Danish businessman, is willing to donate four million dollars under the condition that he meet with him in person, Jacob grudgingly hops a flight back home. Once in Denmark, Jrgan insists that Jacob attend the wedding of his daughter the next day; at the celebration he meets Jrgan's wife, Helene (Sidse Babett Knudsen), whom he recognizes as someone he knew many years ago. As Jacob finds himself revisiting a past he would prefer to forget, he discovers that Jrgan has an ulterior motive for bringing him to Denmark -- the wealthy man is in poor health, and while the donation will help ease some of his guilt over a life of avarice, he's also looking for someone to take over as Helene's husband after he dies. Efter Brylluppet (aka After the Wedding) received its North American premiere at the 2006 Toronto Film Festival. ~ Mark Deming, Rovi
            ","R (for some language and a scene of sexuality)
                    ",Susanne Bier,NA,NA,Susanne Bier,Anders Thomas Jensen,NA,NA,"Feb 24, 2006
                        ","Jul 10, 2007
                        ","
                            119 minutes
                        ","
                        IFC Films
                    ","
                Mads Mikkelsen
            ","
                Rolf Lassgrd
            ","
                Sidse Babett Knudsen
            ","
                Stine Fischer Christensen
            ","
                Christian Tafdrup
            ","
                Frederik Gullits Ernst
            ","
                                Efter brylluppet (After the Wedding)
                            ",2006,"The cast brings After the Wedding's melodramatic script to life, creating a movie that is emotionally raw and satisfying.","
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",88,105,87,83,135894.0,7.42,7.42,36,4.09,4018,588,13053,https://www.rottentomatoes.com/m/after_the_wedding
"
                Young police officer Shane Cooper relocates to the small country town of Red Hill with his pregnant wife Alice to start a family. But when news of a prison break sends the local law enforcement officers - led by the town's ruling presence, Old Bill - into a panic, Shane's first day on duty rapidly turns into a nightmare. Enter Jimmy Conway, a convicted murderer serving life behind bars, who has returned to the isolated outpost seeking revenge. Now caught in the middle of what will become a terrifying and bloody confrontation, Shane will be forced to take the law into his own hands if he is to survive. A taut thriller which unfolds over the course of a single day and night, and told with explosive action and chilling violence, Red Hill is a modern-day western played out against the extraordinary landscapes of high-country Australia. -- (C) Strand Releasing
            ","R (for strong bloody violence, and language)
                    ",Patrick Hughes,NA,NA,Patrick Hughes,NA,NA,NA,"Nov 5, 2010
                        ","Jan 25, 2011
                        ","
                            95 minutes
                        ","
                        Strand Releasing
                    ","
                Ryan Kwanten
            ","
                Steve Bisley
            ","
                Tom E. Lewis
            ","
                Claire van der Boom
            ",NA,NA,"
                                Red Hill
                            ",2010,"Though its attempts to rework genre conventions may fall flat with some, Red Hill is a beautifully shot, tightly paced thriller that marks a strong debut for director Patrick Hughes.","
                        
                        Action & Adventure, 
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Mystery & Suspense, 
                        
                        Western
                        
                    ",79,68,57,4,140246.0,6.48,6.25,19,3.34,681,505,1097,https://www.rottentomatoes.com/m/red_hill_2010
"
                Filmmaker Pedro Almodvar, the Luis Buuel of the 1980s, cooks up another perversely funny descent into urban hell in What Have I Done to Deserve This? Carmen Maura plays a middle-class housewife hemmed in by her wildly eccentric relatives. Her principal purpose in life is a balancing act: to keep her head fastened on securely while all others are losing theirs. Film buffs will have a field day toting up Almodvar's visual and verbal allusions to the works of Buuel, Brian De Palma, Billy Wilder, John Waters, and even Andy Warhol. What Have I Done to Deserve This? was originally titled Que He Hecho Yo Para Merecer Esto? ~ Hal Erickson, Rovi
            ","NR
                    ",Pedro Almodvar,NA,NA,NA,NA,NA,NA,"Jan 1, 1984
                        ","Sep 9, 2003
                        ","
                            100 minutes
                        ","

                            100 minutes
                        
","
                Carmen Maura
            ","
                ngel de Andrs Lpez
            ","
                Vernica Forqu
            ","
                Gonzalo Surez
            ","
                Chus Lampreave
            ","
                Juan Martinez
            ",What Have I Done to Deserve This? (Qu he hecho yo para merecer esto!!),NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",78,9,82,6,133693.0,7.31,7.5,1,3.92,904,202,841,https://www.rottentomatoes.com/m/what_have_i_done_to_deserve_this
"
                Der Hndler der vier Jahreszeiten (The Merchant of Four Seasons) is about the deterioration of a man's soul. Fruit vendor Hans (Hans Hirschmller) cannot please his family. His mother harps on his failures. His wife is openly discontent. He must peddle produce to his beloved ex-girlfriend, and he is mocked by his customers for being shorter and fatter than his wife. He is withdrawn, crushed, and humiliated. He turns to drinking and violence, but his rage causes his wife and daughter to leave him. While desperately begging for their return, Hans suffers a debilitating heart attack. His family comes back, but Hans is unable to work and must hire help for his fruit stand. Hans' first employee is his wife's ex-lover, whom he fires for embezzling. He then hires a friend and hero from his legionnaire days, Harry (Klaus Lwitsch), out of pity. Harry is hardworking, diligent, and clever. He turns Hans' business around and enlivens his home life. Harry's success also begins to displace Hans -- with his fruit stand, with his wife, and even with his child. Hans becomes useless, a nothing -- exactly what his mother, his wife, and those around him set him up to be. ~ Aubry Anne D'Arminio, Rovi
            ","NR
                    ",Rainer Werner Fassbinder,NA,NA,Rainer Werner Fassbinder,NA,NA,NA,"Jul 9, 2002
                        ","
                            83 minutes
                        ",NA,"

                            83 minutes
                        
","
                Hans Hirschmller
            ","
                Irm Hermann
            ","
                Hanna Schygulla
            ","
                Andrea Schober
            ","
                Gusti Kreissl
            ","
                Ingrid Caven
            ",Hndler der vier Jahreszeiten (The Merchant of Four Seasons),NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama
                        
                    ",93,15,74,1,132185.0,7.79,5.25,2,3.83,165,57,179,https://www.rottentomatoes.com/m/merchant_of_four_seasons
"
                Marlene Dietrich became an immediate international star on the strength of her performance as the temptress Lola Frohlich in Josef von Sternberg's classic tale of love and obsession. Professor Immanuel Rath (Emil Jannings) is a strict and humorless schoolmaster who is shocked when he discovers the boys in his class have been spending their time at a sleazy cabaret called The Blue Angel, where an entertainer named Lola (Dietrich) keeps the men in thrall and sells suggestive postcards of herself. Rath goes to the club in hopes of catching his students and giving them a severe dressing-down, but he instead finds himself entranced by the carefree atmosphere of the club, and is struck by Lola's earthy, sensual beauty. Rath finds himself strongly attracted to Lola, and she later entertains him in her dressing room. When word of Rath's infatuation with Lola spreads to his students, he is taunted mercilessly, and eventually Rath is dismissed from the school. While Lola agrees to marry Rath, she shows little affection for him and delights in humiliating him, making him her servant and forcing him to play a clown in her stage show. The Blue Angel was shot in both German and English language versions; the German is preferable, as most of the cast were obviously more expert in that tongue. Dietrich introduced her theme song, ""Falling In Love Again"", in this picture.
            ","NR
                    ",Josef von Sternberg,NA,NA,Robert Liebmann,Karl Vollmller,Josef von Sternberg,Karl Vollmoeller,"Apr 1, 1930
                        ","Nov 13, 2001
                        ","
                            103 minutes
                        ","
                        Universum Film Gmbh
                    ","
                Marlene Dietrich
            ","
                Emil Jannings
            ","
                Kurt Gerron
            ","
                Rose Valetti
            ","
                Hans Albers
            ","
                Rosa Valetti
            ",Der Blaue Engel (The Blue Angel),NA,Marlene Dietrich steals more than one show in this backstage tragedy about a lowly professor besotted with a cruel and enigmatic singer.,"
                        
                        Art House & International, 
                        
                        Classics, 
                        
                        Drama, 
                        
                        Musical & Performing Arts
                        
                    ",95,44,87,5,132640.0,8.4,8.14,12,4.11,823,127,729,https://www.rottentomatoes.com/m/1002681-blue_angel
"
                The first time Ajay saw Pia, she served him drinks. She affected him more than the alcohol, and he found true love. He was a leading psychiatrist, but she messed up his mind. The first time Pia saw Ajay, he had had too much to drink. She watched him make a fool of himself, and was relieved when he passed out. She was a woman who followed her heart, but despite his claims of true love, she had made up her mind. Thus began the story of Ajay and Pia.
            ","NR
                    ",Ajay Devgan,NA,NA,NA,NA,NA,NA,"Apr 11, 2008
                        ","Jan 1, 1998
                        ","
                            163 minutes
                        ","
                        Eros International
                    ","
                Ajay Devgan
            ","
                Kajol
            ","
                Divya Dutta
            ","
                Karan Khanna
            ","
                Isha Sharvani
            ","
                Sumeet Raghvan
            ","
                                U, Me Aur Hum
                            ",2008,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",60,5,55,3,133468.0,5.69,4,2,3.3,397,329,227,https://www.rottentomatoes.com/m/u_me_aur_hum
"
                Ingenue Julie Delpy does triple duty as writer, director, and star of this romantic comedy. French photographer Marion (Delpy) and American interior designer Jack (Adam Goldberg) are returning from a vacation in Venice. Despite the fact that it was supposed to be the ultimate romantic getaway, disagreements and misunderstandings seemed to drive them farther apart rather than bringing them closer together. Before they return to the United States, Marion and Jack have a quick two-day stop in Paris to visit Marion's parents and pick up the cat that they had been pet-setting for their daughter. Unfortunately for Jack, Paris proves to be quite a culture shock. Not only are Marion's parents a pair of eccentric former ""revolutionaries"" who make no qualms about having knock-down-drag-out arguments regardless of who's present, but they also appear to have a particular distaste for Americans. Add to this the fact that Marion's friends hold nothing back when it comes to discussing their sexual lives, seem fixated on food rituals, and that Marion seems to run into former lovers on every street corner, and Jack quickly begins to suspect that he doesn't know his girlfriend half as well as he thought he did when they were living the simple life back in New York. ~ Jason Buchanan, Rovi
            ","R (for sexual content, some nudity and language)
                    ",Julie Delpy,NA,NA,Julie Delpy,NA,NA,NA,"Aug 10, 2007
                        ","Feb 5, 2008
                        ","
                            86 minutes
                        ","
                        Samuel Goldwyn Film/Red Envelope
                    ","
                Julie Delpy
            ","
                Adam Goldberg
            ","
                Daniel Brhl
            ","
                Marie Pillet
            ","
                Albert Delpy
            ","
                Alex Nahon
            ","
                                2 Days in Paris
                            ",2007,"Delpy proves not only to be an adept actress, but makes her mark as a writer and director in this thought-provoking comedy that breaks the romantic comedy mold.","
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",87,119,72,50,139630.0,6.89,6.93,45,3.63,8863,3530,11262,https://www.rottentomatoes.com/m/2_days_in_paris
