description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                On the heels of his first foray into romantic comedy, versatile French filmmaker Luc Besson breaks new ground yet again with this computer-animated, family-friendly adaptation of his own children's book Arthur and the Minimoys. Arthur is a wide-eyed ten-year-old whose vivid imagination is fueled by the colorful bedtime stories his grandmother reads to him each night. His dreams are filled with images of African tribes and the remarkable inventions detailed in the enigmatic book that his grandfather left behind after mysteriously disappearing four years ago. Arthur and his family are in danger of losing their home to an unscrupulous real-estate developer, but if there is any truth to the tales of a treasure hidden deep beneath their garden and the tiny, fairy-like creatures that his grandmother so frequently sketches, there may still be hope of saving their home before it's too late. Now, with nothing to guide him but the clues left behind by his grandfather, Arthur will set out to find the mythical world of Seven Kingdoms, where the Minimoys are said to dwell, and ensure that his troubled family always has a place to call home. An imaginative children's fantasy in the vein of J.M. Barrie's Peter Pan, Arthur and the Invisibles features the voices of David Bowie, Snoop Dogg, Madonna, Mia Farrow, and Freddie Highmore. ~ Jason Buchanan, Rovi
            ","PG (for fantasy action and brief suggestive material)
                    ",Luc Besson,NA,NA,Luc Besson,Celine Garcia,NA,NA,"Jan 12, 2007
                        ","May 15, 2007
                        ","
                            94 minutes
                        ","
                        MGM
                    ","
                Freddie Highmore
            ","
                Mia Farrow
            ","
                Penny Balfour
            ","
                Doug Rand
            ","
                David Bowie
            ","
                Madonna
            ",Arthur and the Invisibles (Arthur and the Minimoys),NA,Arthur wastes its big-name voice talent on a predictable script and substandard CG animation.,"
                        
                        Animation, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",22,92,56,134,136887,4.41,3.8,30,3.36,2997,2335,27177,https://www.rottentomatoes.com/m/10004659-arthur
"
                Jim Davis' famous cartoon cat finally makes his way to the big screen in this adaptation of the popular comic strip Garfield, which combines live action with CGI animation. Jon Arbuckle (Breckin Meyer) is a sweet, if somewhat clueless, man who shares his home with his pet cat, Garfield (voice of Bill Murray). Garfield is not your ordinary tabby -- he's fat, he's smart-mouthed, he's arrogant, he won't do anything he doesn't have to, and would rather stuff himself with lasagna than do something Jon asks of him. Despite this, Jon loves his cat, but when he decides to expand his animal family, Garfield is less than enthusiastic about the presence of Odie, a lovably enthusiastic dog whose only flaw is his extreme stupidity. While Jon is crazy for Odie, and especially likes having two pets that necessitate periodic visits to Dr. Liz Wilson (Jennifer Love Hewitt), a veterinarian he has a crush on, Garfield decides to remove Odie from the picture. Garfield arranges for Odie to become the property of Happy Chapman (Stephen Tobolowsky), a television host who acts like an animal lover on the round-cornered screen but doesn't much like pets on his own time. While Garfield at first enjoys ruling the roost again, he soon realizes the error of his ways, and in a rare example of selfless and ambitious behavior, hatches a plan to rescue Odie from Chapman. Garfield also features the voice talents of Debra Messing, Brad Garrett, Jimmy Kimmel, and Alan Cumming.
            ","PG (for brief mild language)
                    ",Peter Hewitt,NA,NA,Joel Cohen,Alec Sokolow,NA,NA,"Jun 11, 2004
                        ","Oct 19, 2004
                        ","
                            85 minutes
                        ","
                        20th Century Fox
                    ","
                Breckin Meyer
            ","
                Jennifer Love Hewitt
            ","
                Bill Murray
            ","
                Stephen Tobolowsky
            ","
                Evan Arnold
            ","
                Mark Christopher Lawrence
            ","
                                Garfield - The Movie
                            ",2004,"When the novelty of the CGI Garfield wears off, what's left is a simplistic kiddie movie.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",15,137,37,460,133012,3.52,3.38,36,2.85,3520,5894,32942,https://www.rottentomatoes.com/m/garfield
"
                A previously pampered society mouse must fight his way back to the comforts of Kensington after he is sent spiraling into an underground world filled with scavenger rats and villainous toads in a fun-filled family adventure produced by DreamWorks Animation and Aardman Features and featuring the voices of Hugh Jackman, Kate Winslet, Ian McKellen, and Jean Reno. Roddy (Jackman) was living the high life when he first met Sid the sewer rat (Shane Richie), but that's all about to change when Sid decides to send the hapless mouse down the pipes and stealthily take his place in the lap of luxury. Though the bustling sewer city of Ratropolis isn't without its fair share of kind citizens, it is certainly no place for a pampered mouse with a taste for life's finer things. Upon making the acquaintance of scavenger rat Rita (Winslet), Roddy is certain that the pair can navigate their way back to the surface in Rita's trusty boat, the Jammy Dodger, but Rita's help doesn't come cheap, and the nefarious Toad (McKellen) is determined to rid Ratropolis of all things rodent. When Toad's hapless hench-rats Spike (Andy Serkis) and Whitey (Bill Nighy) fail to achieve acceptable results, the green meanie is forced to call in the cavalry in the form of legendary French mercenary Le Frog (Reno) to get the job done. ~ Jason Buchanan, Rovi
            ","PG (for crude humor and some language)
                    ",David Bowers,Sam Fell,NA,Sam Fell,Peter Lord,Dick Clement,Ian La Frenais,"Nov 3, 2006
                        ","Feb 20, 2007
                        ","
                            84 minutes
                        ","
                        Paramount
                    ","
                Hugh Jackman
            ","
                Kate Winslet
            ","
                Ian McKellen
            ","
                Jean Reno
            ","
                Bill Nighy
            ","
                Andy Serkis
            ",Flushed Away,NA,"Clever and appealing for both children and adults, Flushed Away marks a successful entry into digital animated features for Aardman Animations.","
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",73,137,65,249,141421,6.71,6.59,42,3.56,11108,5998,61997,https://www.rottentomatoes.com/m/flushed_away
"
                Director Joe Dante and his producer, Steven Spielberg, are reunited for a darkly comic, and ultimately weak knockoff of their magical 1984 creation, ""Gremlins.""
            ","PG-13 (For some menacing action/violence and brief drug references)
                    ",Joe Dante,NA,NA,Gavin Scott,Adam Rifkin,Ted Elliott,Terry Rossio,"Jul 10, 1998
                        ","Dec 1, 1998
                        ","
                            109 minutes
                        ","
                        Dreamworks
                    ","
                Gregory Smith
            ","
                Denis Leary
            ","
                Phil Hartman
            ","
                David Cross
            ","
                Jay Mohr
            ","
                Kirsten Dunst
            ","
                                Small Soldiers
                            ",1998,"Small Soldiers has plenty of visual razzle-dazzle, but the rote story proves disappointingly deficient in director Joe Dante's trademark anarchic spirit.","
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",48,44,44,123,134527,6.19,6.5,12,3.16,2533,3167,3387,https://www.rottentomatoes.com/m/small_soldiers
"
                In Kung Fu Panda 2, Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five. But Po's new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. Po must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed. -- (C) Dreamworks
            ","PG (for sequences of martial arts action and mild violence)
                    ",Jennifer Yuh Nelson,NA,NA,Jonathan Aibel,Glenn Berger,NA,NA,"May 26, 2011
                        ","Dec 13, 2011
                        ","
                            88 minutes
                        ","
                        Paramount Studios/Dreamworks
                    ","
                Jack Black
            ","
                Angelina Jolie
            ","
                Dustin Hoffman
            ","
                Gary Oldman
            ","
                Jackie Chan
            ","
                Seth Rogen
            ",Kung Fu Panda 2,NA,"The storyline arc may seem a tad familiar to fans of the original, but Kung Fu Panda 2 offers enough action, comedy, and visual sparkle to compensate.","
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",81,180,74,145,141622,6.9,6.55,43,3.86,57126,20199,46129,https://www.rottentomatoes.com/m/kung_fu_panda_the_kaboom_of_doom
"
                This lively adventure comedy is the last of Disney's ""Love Bug"" series. In this outing, Herbie and friends find themselves preparing for a race in exotic Rio. Soon afterward, Herbie gets his human valets involved in a plot to steal gold from an ancient Incan city.
            ","G
                    ",Vincent McEveety,NA,NA,Don Tait,NA,NA,NA,"Jan 1, 1980
                        ","May 4, 2004
                        ","
                            93 minutes
                        ","
                        Walt Disney Productions
                    ","
                Cloris Leachman
            ","
                Charles Martin Smith
            ","
                John Vernon
            ","
                Elyssa Davalos
            ","
                Stephan W. Burns
            ","
                Joaquin Garay III
            ",Herbie Goes Bananas,NA,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",40,5,37,20,132557,5.25,6,2,3.06,175,299,1280,https://www.rottentomatoes.com/m/herbie_goes_bananas
"
                Like most inquisitive boys, 12-year old Sam wants to know about UFOs, horror movies, ghosts, and girls. Sam also has leukemia, and although the adults in his life don't want him to dwell on it, Sam wants to know everything about his disease and death, a possibility he might face. Together with his best friend, Felix, he embarks on a ""scientific investigation"" with questions, observations, evidence, reflections, and lists of all the things he wants to do someday -- like breaking a world record, flying in a blimp, kissing a girl for the first time, and experiencing what it's like to be a teenager. In this poignant yet ultimately uplifting tale, Sam and his family face the immensity of an uncertain future with love, humor, and a touch of the unexpected. (c) Official Site
            ","PG-13 (for thematic elements)
                    ",Gustavo Ron,NA,NA,Gustavo Ron,NA,NA,NA,"Jul 19, 2013
                        ","Jan 6, 2015
                        ","
                            95 minutes
                        ","
                        World Wide motion Picturess Co.
                    ","
                Ben Chaplin
            ","
                Emilia Fox
            ","
                Greta Scacchi
            ","
                Robbie Kay
            ","
                Alex Etel
            ","
                Ella Purnell
            ",Ways To Live Forever,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",83,6,78,519,141503,7,6,3,3.91,76,21,351,https://www.rottentomatoes.com/m/ways_to_live_forever
"
                Alex, Marty, Melman, Gloria, King Julien, Maurice and the penguins and the chimps find themselves marooned on the distant shores of Madagascar. In the face of this obstacle, the New Yorkers have hatched a plan so crazy it just might work. With military precision, the penguins have repaired an old crashed plane-sort of. Once aloft, this unlikely crew stays airborne just long enough to make it to the wildest place of all--the vast plains of Africa, where the members of our zoo-raised crew encounter species of their own kind for the very first time. Africa seems like a great place--but is it better than their Central Park home?
            ","PG (for some mild crude humor)
                    ",Tom McGrath,Eric Darnell,NA,Etan Cohen,Eric Darnell,Tom McGrath,NA,"Nov 7, 2008
                        ","Feb 6, 2009
                        ","
                            89 minutes
                        ","
                        Paramount Studios
                    ","
                Ben Stiller
            ","
                Chris Rock
            ","
                David Schwimmer
            ","
                Jada Pinkett Smith
            ","
                Sacha Baron Cohen
            ","
                Cedric the Entertainer
            ",Madagascar: Escape 2 Africa,NA,"Madagascar: Escape 2 Africa is an improvement on the original, with more fleshed-out characters, crisper animation and more consistent humor.","
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",64,156,66,366,141551,5.91,6.13,41,3.62,19732,10235,157773,https://www.rottentomatoes.com/m/madagascar_escape_2_africa
"
                Cute but geeky high-school student Samantha Martin (Hilary Duff) is knocked off her feet by her father's untimely death, which leaves his diner and Samantha's well-being in the care of Fiona (Jennifer Coolidge), Sam's thoroughly wicked stepmother. Not one to take on such menial tasks as dishwashing and mopping floors, Fiona exploits Sam's dependence as a method of hoisting any dirty work off her own shoulders. School is hardly a break for Samantha, particularly when Shelby (Julie Gonzalo) is around; spoiled, wealthy, and popular, Shelby treats Samantha nearly as badly as Fiona does. Samantha's life is irrevocably changed, however, by two events: a makeover of epic proportions and a sudden electronic correspondence with a mysterious young man. Due to a misplaced cell phone and a series of fateful coincidences, Samantha and her Prince Charming develop a romance through text messages and e-mails, and ultimately promise to meet face-to-face at the biggest school dance of the year. Of course, getting there doesn't go smoothly, and Samantha may miss her chance to meet her dream date -- none other than Austin (Chad Michael Murray), the most popular boy in school. ~ Tracie Cooper, Rovi
            ","PG (for mild language and innuendo)
                    ",Mark Rosman,NA,NA,Leigh Dunlap,NA,NA,NA,"Jul 16, 2004
                        ","Oct 19, 2004
                        ","
                            95 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Hilary Duff
            ","
                Jennifer Coolidge
            ","
                Chad Michael Murray
            ","
                Dan Byrd
            ","
                Regina King
            ","
                Julie Gonzalo
            ","
                                A Cinderella Story
                            ",2004,"An uninspired, generic updating of the classic fairy tale.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Romance
                        
                    ",12,104,53,31,135875,3.66,3.73,35,2.82,42927,37988,3282949,https://www.rottentomatoes.com/m/cinderella_story
"
                Robin Hood, Douglas Fairbanks' biggest (though not necessarily best) production of the silent era, represents the first time that many familiar of the elements of the Robin Hood legend were presented on screen. To bring the project to full fruition, Fairbanks and his wife Mary Pickford purchased the old Jesse Hampton studio in Santa Monica, and on that site constructed a near-lifesized replica of 12th century Nottingham. The humongous castle set was so awesome that Fairbanks became worried that his own performance might be dwarfed. It wasn't: take our word for it. When first we meet Robin Hood, he is still the Earl of Huntington, preparing to joust with his bitter enemy Sir Guy of Gisbourne (Paul Dickey). Despite Sir Guy's propensity for cheating, the Earl is victorious. Shortly thereafter, Huntington rides off to the crusades with Richard the Lionhearted (Wallace Beery). Upon learning that Prince John (Sam De Grasse), goaded on by Sir Guy, has usurped his brother Richard's throne, Huntington returns to Nottingham in a new guise: dashing righter-of-wrongs Robin Hood. While robbing from the rich, giving to the poor, and bedevilling the villains, Robin romances the fetching Maid Marian (Enid Bennett). The film's singular highlight is Fairbanks' slide down a two-story tapestry, a bit of bravado accomplished by hiding a playground slide behind the huge cloth. As in all of Fairbanks' films, Charlie Stevens, a grandson of Geronimo and Doug's ""mascot"", appears in several minor roles. Also appearing is Alan Hale Sr. as Little John, a role he'd repeat in the 1938 Errol Flynn Robin Hood, not to mention the 1950 swashbuckler Rogues of Sherwood Forest. Long thought lost, Douglas Fairbanks in Robin Hood (as the film was so copyrighted) was rediscovered in the early 1960s. Most current prints fail to do justice to Arthur Edeson's glistening photography; also, some versions are stretch-framed to slow down the action to ""normal"" speed, a process that retards the marvelously fast pace instilled by star Fairbanks and director Allan Dwan. We recommend that you seek out a good-quality, tinted print of Robin Hood, processed at the slightly faster-than-life speed at which it was originally filmed.
            ","NR
                    ",Douglas Fairbanks,Lotta Woods,NA,NA,NA,NA,NA,"Oct 18, 1922
                        ","Feb 3, 2004
                        ","
                            110 minutes
                        ","

                            110 minutes
                        
","
                Roy Coulson
            ","
                Billie Bennett
            ","
                Wilson Benge
            ","
                Willard Louis
            ","
                Maine Geary
            ","
                Lloyd Talman
            ","
                                Robin Hood
                            ",1922,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Classics, 
                        
                        Kids & Family, 
                        
                        Romance
                        
                    ",100,8,71,684,133038,8.38,0,0,3.77,69,28,118,https://www.rottentomatoes.com/m/1054796-robin_hood
"
                Two American paleontologists traveling in the African jungle discover a surviving baby dinosaur in this family-oriented take on King Kong. Also known as Baby: Secret of the Lost Legend, the film centers on the paleontologists' efforts to protect the prehistoric creature from a dastardly rival scientist.
            ","PG
                    ",Bill Norton,NA,NA,Ellen Green,Diana Hammond,Clifford Green,NA,"Mar 22, 1985
                        ","Sep 3, 2002
                        ","
                            95 minutes
                        ","
                        Buena Vista Pictures
                    ","
                William Katt
            ","
                Sean Young
            ","
                Patrick McGoohan
            ","
                Julian Fellowes
            ","
                Kyalo Mativo
            ","
                Hugh Quarshie
            ","
                                Baby: Secret of the Lost Legend
                            ",1985,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",13,16,38,6,134603,3.48,3,5,2.99,92,151,289,https://www.rottentomatoes.com/m/baby_secret_of_the_lost_legend
"
                After the death of his wife, Carson Drew decides to leave Chicago behind and make a fresh start with his daughter in River Heights. But for 16-year-old Nancy Drew, life in a small town is mighty dull. She longs for excitement, adventure, and the chance to make a difference. Nancy gets that opportunity when she is asked to help solve the ghostly activity at the Twin Elms mansion. Can she help explain the creaking footsteps, exploding lightbulbs and the ominous creature? Is it the handiwork of high-school bully Derek Barnes? Or is it possible that the ghost of original owner Malcolm Colfax is back for revenge? Recruiting her best friends George and Bess, along with local ""mean girl"" Helen, Nancy Drew is on the case!
            ","PG (for peril, suggestive material, thematic elements and language)
                    ",Katt Shea,NA,NA,Nina Fiore,John Herrera,NA,NA,"Mar 15, 2019
                        ","Apr 2, 2019
                        ","
                            89 minutes
                        ","
                        Warner Bros.
                    ","
                Sophia Lillis
            ","
                Zoe Renee
            ","
                Mackenzie Graham
            ","
                Andrea Anders
            ","
                Laura Wiggins
            ","
                Sam Trammell
            ",Nancy Drew and the Hidden Staircase,NA,No consensus yet.,"
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Mystery & Suspense
                        
                    ",67,24,61,159,139541,5.96,3.75,6,3.59,97,62,131,https://www.rottentomatoes.com/m/nancy_drew_and_the_hidden_staircase_2019
"
                Darrell Rooney directed this direct-to-video sequel to Disney's 1994 The Lion King, which climaxed with Simba (voice of Matthew Broderick) enthroned as the ruling king of beasts following the death of the evil Scar. With the spirited tune He Lives in You, Simba and his mate Nala (Moira Kelly) issue a triumphant announcement of the birth of Lion Princess Kiara (Neve Campbell)! Given to misadventures and mischief, Kiara wanders into the forbidden Outlands, the haunt of Scar's exiled minions, and there she encounters another mischievous cub, Kovu (Jason Marsden), son of lioness Zira (Suzanne Pleshette), once a close friend of the late Scar and now the leader of the exiles. Zira plots against Kiara, drawing her son into her scheme. Kovu has divided loyalties as his love for Kiara deepens. Several original characters (and original voices) from the 1994 film return.
            ","G
                    ",Rob LaDuca,Darrell Rooney,NA,Flip Kobler,Cindy Marcus,NA,NA,"Oct 27, 1998
                        ","Oct 27, 1998
                        ","
                            75 minutes
                        ","
                        Walt Disney Television Animation
                    ","
                Andy Dick
            ","
                Matthew Broderick
            ","
                James Earl Jones
            ","
                Moira Kelly
            ","
                Robert Guillaume
            ","
                Nathan Lane
            ","
                                The Lion King II: Simba's Pride
                            ",1998,No consensus yet.,"
                        
                        Action & Adventure, 
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Musical & Performing Arts
                        
                    ",62,13,60,438,134662,5.97,5,4,3.55,8055,5266,30778,https://www.rottentomatoes.com/m/the_lion_king_ii_simbas_pride
"
                In the middle of a raging thunderstorm, a traveling circus accidentally leaves behind some very precious cargo--a baby zebra. Horse farmer Nolan Walsh, who takes him home to his young daughter Channing, rescues the gangly little foal. Once a champion thoroughbred trainer, Walsh has given up horse training for a quiet life with Channing on their modest Kentucky farm. The little zebra, or ""Stripes,"" as Channing calls him, is soon introduced to the farm's misfit troupe of barnyard residents, led by a cranky Shetland Pony named Tucker and Franny, a wise old goat who keeps the family in line. Goose, a deranged big-city pelican that's hiding out in the sticks until the heat dies down in Jersey, joins the group. The un-aptly named bloodhound Lightening keeps a lazy eye on goings-on at the farm - in between naps. The Walsh farm borders the Turfway Racetrack, where highly skilled thoroughbreds compete for horse racing's top honor, the ultra-prestigious Kentucky Crown. From the first moment Stripes lays eyes on the track, he's hooked--he knows that if he could just get the chance, he could leave all those other horses in the dust. What he doesn't know is--he's not exactly a horse. But with characteristic zeal, he devotes himself to training for the big time, with a little help from Tucker, who has coached a host of champion racehorses in the past.
            ","PG (for mild crude humor and some language)
                    ",Frederik Du Chau,NA,NA,David Schmidt,NA,NA,NA,"Jan 14, 2005
                        ","May 10, 2005
                        ","
                            101 minutes
                        ","
                        Warner Bros. Pictures
                    ","
                Bruce Greenwood
            ","
                Hayden Panettiere
            ","
                M. Emmet Walsh
            ","
                Wendie Malick
            ","
                Gary Bullock
            ","
                Frankie Muniz
            ","
                                Racing Stripes
                            ",2005,"Racing Stripes might be good for a few laps with younger viewers, but it's too blandly predictable to truly recommend for an all-ages audience.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",35,100,42,60,141413,4.9,4.98,29,3.03,1097,1516,5033,https://www.rottentomatoes.com/m/racing_stripes
"
                My Favorite Martian stars Jeff Daniels as Tim O'Hara, once a newspaper man and now a struggling television producer in Santa Barbara. Tim has a crush on vapid news reporter Brace Channing (Elizabeth Hurley) while overlooking his feelings for Lizzie (Daryl Hannah), a technician working at the station. Driving home one night, Tim wanders upon the crash landing of a spaceship from Mars. The Martian inside (Christopher Lloyd) has come to Earth searching for a fellow Martian who had been lost here 35 years ago. After the crash, he hides on the beach and shrinks his spaceship to the size of a toy to avoid detection; Tim finds the ship anyway, and takes it home. With little choice, the Martian, aided by his sentient and very neurotic spacesuit, follows Tim home and reveals himself. Tim sees the alien as his ticket to the big time, but the Martian, now masquerading as Tim's Uncle Martin (thanks to some Martian gum that transforms his appearance to that of a human) thwarts Tim at every turn. Just as he gets the video he needs for his story, O'Hara develops a friendship with his planetary neighbor and new ""Uncle."" The two suddenly find they are racing against the the clock -- a government team, led by a wacky scientist (Wallace Shawn), hunts Martin down, and the spaceship (a rental) is on a timed sequence to self-destruct if it cannot be repaired in time. Along the way, Tim loses his infatuation with Brace and finds his true feelings for the loyal Lizzie. Martin might also find his lost friend on Earth, just as he has found new ones.
            ","PG
                    ",Donald Petrie,NA,NA,Sherri Stoner,Sheri Stoner,Deanna Oliver,NA,"Feb 12, 1999
                        ","Jul 17, 2001
                        ","
                            93 minutes
                        ","
                        Walt Disney Productions
                    ","
                Christopher Lloyd
            ","
                Jeff Daniels
            ","
                Elizabeth Hurley
            ","
                Wallace Shawn
            ","
                Daryl Hannah
            ","
                Christine Ebersole
            ","
                                My Favorite Martian
                            ",1999,"Loud, effects-ridden comedy with no real humor.","
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",12,42,30,51,134028,3.38,4.4,10,2.76,321,741,1976,https://www.rottentomatoes.com/m/my_favorite_martian
"
                Walt Disney Animation Studios' magical classic Beauty and the Beast returns to the big screen in Disney Digital 3D(TM), introducing a whole new generation to the Disney classic with stunning new 3D imagery. The film captures the fantastic journey of Belle (voice of Paige O'Hara), a bright and beautiful young woman who's taken prisoner by a hideous beast (voice of Robby Benson) in his castle. Despite her precarious situation, Belle befriends the castle's enchanted staff-a teapot, a candelabra and a mantel clock, among others-and ultimately learns to see beneath the Beast's exterior to discover the heart and soul of a prince. -- (C) Disney
            ","G
                    ",Gary Trousdale,NA,NA,NA,NA,NA,NA,"Nov 22, 1991
                        ","Oct 8, 2002
                        ","
                            85 minutes
                        ","
                        Buena Vista
                    ","
                Paige O'Hara
            ","
                Robby Benson
            ","
                Jerry Orbach
            ","
                Angela Lansbury
            ","
                David Ogden Stiers
            ","
                Jesse Corti
            ",Beauty and the Beast,NA,"Enchanting, sweepingly romantic, and featuring plenty of wonderful musical numbers, Beauty and the Beast is one of Disney's most elegant animated offerings.","
                        
                        Animation, 
                        
                        Drama, 
                        
                        Kids & Family, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy, 
                        
                        Romance
                        
                    ",94,116,92,759,139247,8.51,7.97,32,4.43,56081,5123,36296,https://www.rottentomatoes.com/m/beauty_and_the_beast_1991
"
                In a family of heroes, Alan Tracy was always being left out. While his father, billionaire and former astronaut Jeff Tracy and his four elder brothers are busy saving the world, Alan's biggest challenge is saving his grade point average at boarding school. And what's worse, he can't even tell his schoolmates that his dad and brothers are better known as the fearless adventurers behind the top-secret organization International Rescue--called in to save those in need whenever disaster strikes. Alan dreams of one day joining his close-knit family in their global vocation and even getting into the driver's seat of one of the awesome, incredible machines the Tracys' utilize in their life-saving work; the Thunderbirds. Back home on Tracy Island--a secret oasis in the South Pacific and headquarters to International Rescue--Alan and his friends, the brainy Fermat and the adventurous Tin-Tin, are left behind as Jeff Tracy and his elder sons are deployed on a fake mission by their arch nemesis The Hood. Once the master criminal takes control of Tracy Island and the Thunderbirds, it falls to Alan and his friends to come up with a plan to defeat The Hood and rescue his family--oh, and save the world while they're at it.
            ","PG (for intense action sequences and language)
                    ",Jonathan Frakes,NA,NA,William Osborne,Michael McCullers,NA,NA,"Jul 24, 2004
                        ","Jan 21, 2003
                        ","
                            95 minutes
                        ","
                        Universal Pictures
                    ","
                Bill Paxton
            ","
                Brady Corbet
            ","
                Ben Kingsley
            ","
                Sophia Myles
            ","
                Philip Winchester
            ","
                Dominic Colenso
            ","
                                Thunderbirds
                            ",2004,Live-action cartoon for kids.,"
                        
                        Action & Adventure, 
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Science Fiction & Fantasy
                        
                    ",19,106,37,21,141484,4.1,4.01,33,2.72,584,1016,1714,https://www.rottentomatoes.com/m/thunderbirds
"
                The Swan Princess is an animated, musical adaption of the fairy tale, ""Swan Lake."" An aging king (Dakin Matthews) and a widowed queen (Sandy Duncan) arrange a marriage between his only daughter and her only son, despite the two children's initial dislike of one another. Eventually they fall in love, but the evil sorcerer Rothbart (Jack Palance), desiring the throne for himself, enchants the princess Odette (Michelle Nicastro). She is a swan by day, and becomes a woman only when the moon rises. Prince Derek (Howard McGillin) refuses to accept another bride and continues to search for his lost love. When he finds her, Derek must fight the sorcerer to free her from the spell. Winner of the Film Advisory Board Award of Excellence and the Parent's Choice Award, this adventure exhibits high quality animation and a blend of romantic and humorous musical numbers. The animal characters are fun without being too cute, including Jean-Bob the frog who thinks he is a prince, given voice by John Cleese. The subtle layering of spiritual symbolism makes this film intelligent enough for adults to enjoy as well as children. ~ Lucinda Ramsey, Rovi
            ","G
                    ",Richard Rich,NA,NA,NA,NA,NA,NA,"Jun 1, 1994
                        ","Mar 30, 2004
                        ","
                            90 minutes
                        ","
                        New Line Cinema
                    ","
                Jack Palance
            ","
                Howard McGillin
            ","
                Michelle Nicastro
            ","
                Liz Callaway
            ","
                John Cleese
            ","
                Steven Wright
            ","
                                The Swan Princess
                            ",1994,No consensus yet.,"
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",50,12,66,53,135862,5.46,7.25,3,3.72,1852,943,1635,https://www.rottentomatoes.com/m/swan_princess
"
                Directed by two‐time Academy Award nominee Bruce Beresford, Peace, Love, & Misunderstanding stars Academy Award winning Jane Fonda, two‐time Academy Award nominated Catherine Keener, international heartthrob Chace Crawford, and Sundance's ""breakout star"" Elizabeth Olsen. A comedy about an uptight New York City lawyer who takes her two spirited teenagers to her hippie mother's farmhouse in the countryside for a family vacation. What was meant to be a weekend getaway quickly turns into a summer adventure of romance, music, family secrets, and self‐discovery. -- (C) IFC
            ","R (for drug content and some sexual references)
                    ",Bruce Beresford,NA,NA,Christina Mengert ,Joseph Muszynski,Christine Mengert,NA,"Jun 8, 2012
                        ","Oct 1, 2012
                        ","
                            96 minutes
                        ","
                        IFC Films
                    ","
                Jane Fonda
            ","
                Catherine Keener
            ","
                Elizabeth Olsen
            ","
                Chace Crawford
            ","
                Jeffrey Dean Morgan
            ","
                Kyle MacLachlan
            ","
                                Peace, Love, & Misunderstanding
                            ",2012,"Peace, Love, & Misunderstanding produces many unintentional laughs with its absurdly contrived plot and cheery insistence that everything is just super.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Kids & Family
                        
                    ",30,70,39,7,136906,4.7,4.45,28,2.97,347,551,2672,https://www.rottentomatoes.com/m/peace_love_and_misunderstanding
